sample_id,label,vm_pu_bus0,va_deg_bus0,p_mw_bus0,q_mvar_bus0,vm_pu_bus1,va_deg_bus1,p_mw_bus1,q_mvar_bus1,vm_pu_bus2,va_deg_bus2,p_mw_bus2,q_mvar_bus2,vm_pu_bus3,va_deg_bus3,p_mw_bus3,q_mvar_bus3,vm_pu_bus4,va_deg_bus4,p_mw_bus4,q_mvar_bus4,vm_pu_bus5,va_deg_bus5,p_mw_bus5,q_mvar_bus5,vm_pu_bus6,va_deg_bus6,p_mw_bus6,q_mvar_bus6,vm_pu_bus7,va_deg_bus7,p_mw_bus7,q_mvar_bus7,vm_pu_bus8,va_deg_bus8,p_mw_bus8,q_mvar_bus8,vm_pu_bus9,va_deg_bus9,p_mw_bus9,q_mvar_bus9,vm_pu_bus10,va_deg_bus10,p_mw_bus10,q_mvar_bus10,vm_pu_bus11,va_deg_bus11,p_mw_bus11,q_mvar_bus11,vm_pu_bus12,va_deg_bus12,p_mw_bus12,q_mvar_bus12,vm_pu_bus13,va_deg_bus13,p_mw_bus13,q_mvar_bus13
100010,1,1.06,0.0,-230.73219039947767,16.755114100630163,1.045,-4.959543604363642,-16.760023653954477,-29.821057349934037,1.01,-12.691092192749968,95.12440030645122,-5.759739033438276,1.0188843003893246,-10.195288251224024,48.55871116426239,-3.9619032121469324,1.0204876785320065,-8.660840252468237,7.304155380766446,1.5377169222666218,1.0699999999999998,-13.934581862542792,12.414436704072415,-3.43938165563992,1.0225963181791464,-13.022887853358172,0.0,0.0,1.0953155251492195,-13.022887853358176,0.0,-14.873146408258451,1.0595314848581479,-14.485056586960653,25.909512633418075,-6.749942220886812,1.053841743707391,-14.679165324727949,9.469183629877904,6.1023627836991,1.043836157174415,-14.420205002653848,2.739490851988771,1.4513759748725077,1.055520369968344,-14.763566255850215,6.379075487983471,1.6732001279956634,1.0519361596633734,-14.805496604087477,12.865727022800115,5.52749753572153,1.0402155644391182,-15.514248968569882,13.342457807615432,4.477334834770289
100011,1,1.06,0.0,-231.63996264136668,16.31343504052883,0.9979156054156858,-4.9748564824049515,-14.608577254327443,-31.342496197781198,1.0100000000000002,-12.526899744046275,91.93576240575634,-5.299177047945683,1.0174544064540638,-10.18255815371265,42.92850486433606,-3.502534915709429,1.0192185455570801,-8.708989791249111,8.493386406957285,1.7880813488331135,1.07,-14.25533526666217,12.137233286316388,-5.798990228812876,1.0605416926249605,-13.359606499055975,0.0,0.0,1.0900000000000003,-13.359606499055975,0.0,-18.228529684242716,1.0540482247435408,-15.008579015937594,32.40992416766119,-2.871886687948212,1.09240701110539,-15.168771254088094,9.20428689347297,5.527266510121091,1.0497431145322669,-14.839855919511802,3.663660111453631,1.8011457015161534,1.055850339230135,-15.072687403225338,5.4491108370148424,1.4292749736432313,1.0502587305369937,-15.1785848335841,14.09086635279337,6.053853692311222,1.0511814793981005,-15.988921487356096,13.241287919587805,4.709232929238763
100012,1,1.06,0.0,-237.4470950050978,17.536742061583606,1.045,-5.099060913883869,-18.87718414177641,-31.576413418686624,1.0099999999999998,-13.019593079418359,95.80756457632673,-6.750830284714432,1.0175929433412336,-10.59373138038668,54.818954401969606,-4.4726761959766,1.0196020224891578,-8.96122034379476,6.471473740400711,1.3624155242948852,1.0699999999999998,-14.334206374552323,10.109722583426532,-5.0816195481153486,1.058151163304563,-13.508500502694641,0.0,0.0,1.1067762314572998,-13.508500502694641,0.0,-18.558254129477685,1.0575310843525882,-15.016654382311696,28.331123354863877,-5.3068086493133535,1.0628436376373833,-15.152023608054861,7.864794872509834,4.8988560411972335,1.0577686933501778,-14.885804723856523,3.7699907497348875,1.9388523855779454,1.0546003171784637,-15.222699053483986,6.4452396721789,1.6905546681125045,1.049883895677291,-15.298828592430993,14.536311445506044,6.245230102513709,1.0369848187792987,-16.097360994925737,14.292697989672035,4.796207379084578
100013,1,1.06,0.0,-227.68978960433063,16.2686561516085,1.0450000000000002,-4.8903638645354555,-17.152701431003564,-29.12338388004074,1.0100000000000005,-12.560968988874748,94.58287327790038,-5.496705714416034,1.0189724941507012,-10.070337941804677,47.757096958322094,-3.896499542624607,1.020677212807748,-8.545720357269833,7.507659326844276,1.5805598582830065,1.07,-13.664356100564936,11.340330799252001,-2.7191883556470273,1.0632096475767416,-12.899642402670287,0.0,0.0,1.0900000000000003,-12.899642402670287,0.0,-16.577623696481325,1.0078329607896919,-14.363960623315752,29.67340712775558,-5.76775771086293,1.054226707997463,-14.489270203707767,7.793441931890641,5.02244035610731,1.0687730524709511,-14.197561972175734,3.2902477110627983,1.7286240926524097,1.0566451858782213,-14.445760770340568,5.452400125091543,1.430137737728927,1.0520805658090242,-14.532970592449395,12.92863332918273,5.554523948834074,1.040159676579593,-15.30805980783051,13.047246756025288,4.378270723498417
100014,1,1.06,0.0,-251.0359757379123,19.499854597594314,1.0004151708037952,-5.431814373298506,-15.493745367391265,-35.80308804506528,1.0099999999999998,-13.670410554632857,99.55330599685105,-9.260402957901412,1.0159546844543872,-11.08422022209791,54.80490121909659,-4.471529597373991,1.018282036875051,-9.384812404413871,6.830239203131896,1.4379450953961879,1.07,-14.92055799265193,9.713862774399757,-6.515643040384472,1.0594815503988313,-14.231102779359512,0.0,0.0,1.09,-14.231102779359508,0.0,-18.88453594395338,1.102964945820705,-15.86434554177693,30.518115247949087,-2.3882426159660475,1.04816523588458,-15.9807604763345,9.041581389635525,5.826796895542891,1.0556048598127188,-15.573284864472184,3.2774336982878083,1.6855373305480228,1.0543489140945301,-15.823498161174511,6.570450899516828,1.7233969572503156,1.049613841522114,-15.899294498988441,14.170974964477779,6.088270725479333,1.0349143419204785,-16.791106904230354,13.54398358156368,4.544960933410636
100015,1,1.06,0.0,-228.21363066470025,15.868900795939664,1.0207741854661212,-4.884443122973554,-15.236538781063713,-27.633223925384286,1.0100000000000005,-12.26647858197346,88.87758359879068,-3.667740039978021,1.0180798959877762,-10.118557389160133,48.01670316828552,-3.9176808024333383,1.0197725055918574,-8.6270282322451,7.986507177988528,1.6813699322081135,1.102140369284169,-14.064369948761628,10.62190471156105,-4.957964318580911,1.0624665427117603,-13.11219358963138,0.0,0.0,1.1415865572458817,-13.112193589631378,0.0,-15.623681202421272,1.0493579604488603,-14.661610403008337,29.165556265082582,-6.081523252788264,1.0530994723098657,-14.816618085140556,8.34256881972749,5.376322128268825,1.0584863009046477,-14.552527773796328,2.9882607002403176,1.53681978869502,1.0557644619439581,-14.895772380988115,5.200989576683185,1.3641939873267361,1.0493489104535247,-15.032087497704191,14.51712721306555,6.236987987835569,1.0335173968364615,-15.96429828911662,16.97646850671353,5.696801512319979
100016,1,1.060858945229042,0.0,-209.17567000292547,11.796992616272096,1.045,-4.478245417206673,-19.330104110892275,-25.359589061703883,1.01,-11.378213680857797,83.20189321093095,-0.7281423826359479,0.9939948031272112,-9.43672637745794,37.792678373787815,-3.313541700917535,1.0206697756588852,-8.08475048322797,8.108477026787625,1.7070477951131835,1.07,-13.505760176157455,12.754688431389297,-4.538114928280585,1.0636759706184418,-12.386991621809885,0.0,0.0,1.1419586306702345,-12.386991621809884,0.0,-15.19969666476299,1.0596279576304626,-13.913015125411333,26.686411193932912,-6.3166565659860545,1.0545178975424911,-14.11189719318673,8.22507700865009,5.300605183352275,1.0584097317829069,-13.956418331519997,3.929189650503673,2.020726105973324,1.0551410997621244,-14.350964247838515,6.1912480386043285,1.6239339117650644,1.0505921532568259,-14.41450503309608,14.163035665247435,6.084859767291491,1.038384955960924,-15.093219153245421,14.39663631195657,4.831086010723681
100017,1,1.06,0.0,-243.64237491278985,18.402243286627712,1.0450000000000002,-5.256222755200359,-15.638418466937562,-34.12054394717178,1.01,-13.29174707422193,97.78652191351576,-7.917090575352919,1.0170264181426578,-10.738701093884524,50.58118803884348,-4.1269170157215385,1.0188600735083129,-9.133649418195466,8.55882555770711,1.801858012148866,1.0700000000000003,-14.60626150526635,10.848712648775546,-5.701644436952069,1.0166505608642817,-13.788734393570948,0.0,0.0,1.0900000000000003,-13.78873439357095,0.0,-17.865238252383747,1.0554397751060005,-15.369076210411386,30.676065785287534,-3.9033230879361085,1.0513787906373588,-15.488191006334272,7.791462650462904,5.021164819187213,1.0624216133051547,-15.181705348216687,3.5119911084715962,1.716924024185402,1.0553100057693345,-15.46011451013434,5.751105437960035,1.5084866722518129,1.0497220944370678,-15.568367526918502,14.290475601981314,6.139611740110482,1.0349034904105976,-16.460077594844336,14.940443825462637,5.013571753510945
100018,1,1.06,0.0,-240.29878785091245,17.78750251505678,1.0551515889960845,-5.16103072368054,-15.304491328975086,-34.07380875157253,1.0100000000000002,-12.876097186306481,92.03293583616004,-5.344205970039603,1.017324675182776,-10.671790855710764,54.716773845975894,-4.464339288688407,1.0190391738345261,-9.077937314694852,7.440312039218014,1.5663814819406312,1.07,-14.73970919908672,12.304491676248745,-6.568964435669166,1.062768957876512,-13.629472640215349,0.0,0.0,1.1217595402354466,-13.629472640215347,0.0,-17.669442774602867,1.058735788718962,-15.15767113034006,25.884663522182905,-6.731900665863183,1.0536938280393748,-15.357495565313727,8.383196681636946,5.402504528166034,1.0818493739693211,-15.192359494563759,4.094178973345597,1.9501188604420259,1.05366661200521,-15.664609474287172,6.852400700417263,1.7973510033881297,1.0488542846554256,-15.726530409577071,15.464020234259465,6.643801285830001,1.035870657376822,-16.437355751122265,15.392785839557945,5.165364375690572
100019,1,1.06,0.0,-213.20046874400595,13.467399203427039,1.045,-4.530451602843,-17.184535747328475,-26.017130301751436,1.01,-11.324300798362952,80.7154050847085,0.12306607786753077,1.0190169856175906,-9.552662730489878,50.29138558016513,-4.1032720452436,1.0209543455964027,-8.10548370161389,7.367131233920674,1.550974996614876,1.0700000000000003,-13.080450440610615,10.121268568417179,-2.2086248487281352,1.0442102171507488,-12.368736727837788,0.0,0.0,1.09,-12.36873672783779,0.0,-16.56850101315618,1.0583926151903604,-13.826277402482093,25.384657051300085,-5.860938606010144,1.054041377527034,-13.950127944714994,8.09019424858468,5.213680737976794,1.0588550216208727,-13.632733769452775,3.083818441380032,1.5859637698525901,1.0564176681509585,-13.875470166541369,5.83411991124774,1.5302609603272757,1.0525247337555566,-13.9432537759443,11.717493096440137,5.034182219211324,1.038740222018372,-14.836004823692479,14.355118709251485,4.817153929279023
100020,1,1.06,0.0,-248.1064503066881,19.71753578079614,1.0901280153890727,-5.384049218506818,-16.235834936772395,-33.50422013463349,1.0100000000000002,-13.919674149093357,106.80757177956781,-11.075119147582257,1.0181457413896562,-10.854643110839758,49.62957878840351,-4.049275256794431,1.019699209480659,-9.209806493354632,8.528048149819966,1.7953785578568358,1.0700000000000003,-14.490618625819584,9.671545640798087,-4.734554922367401,1.062809870223223,-13.701658264285872,0.0,0.0,1.09,-13.701658264285875,0.0,-16.82500224620327,1.058302226807463,-15.174502625374997,26.955812043388534,-6.111713210513177,1.104180071367324,-15.330827836003637,8.668955773154929,6.036121757549593,1.0578425382617034,-15.052484373178045,3.738629825886335,1.9227239104558222,1.0551938079670202,-15.351968223991639,5.964496615524439,1.564458128662153,1.0499935517406607,-15.449438729693123,14.908135658446355,6.40497680140659,1.0469112602147463,-16.216700943289474,14.181477873629897,4.250299429802232
100021,1,1.06,0.0,-237.22427887336065,17.279601656103438,1.0449999999999997,-5.0941941120989505,-20.861741349343557,-31.83640781164989,1.01,-13.318435056927973,101.87604307371566,-9.417258740526371,1.0174296048630533,-10.49505916033025,42.603358254835854,-3.476006217444766,1.0638907615369497,-8.949845768197205,6.444027680903652,1.3760259737504228,1.07,-14.717473330275569,11.475452368704197,-7.180276969136344,1.060935476447995,-13.698620790368803,0.0,0.0,1.0899999999999999,-13.698620790368805,0.0,-17.984859876063197,1.0549294219221188,-15.359914173730626,30.37308371049889,-4.053351056983757,1.0502763984355028,-15.527858140273036,8.732472099841772,5.627593131009135,1.0400887039408508,-15.26226962110681,4.014222221693028,2.0031957960597824,1.053507765978563,-15.656734269410409,6.832166536460505,1.7920436816945582,1.0483893850291646,-15.730991211975873,14.88583317339527,6.395394993014264,1.0322517926978285,-16.625081077292208,16.36685286507705,5.492232505059405
100022,1,1.06,0.0,-240.19725930825055,17.921251337912587,1.045,-5.162384371715182,-19.95690952801444,-32.10251012466247,1.01,-13.34535367982968,100.26850210211418,-8.552771223744891,1.0176991038000207,-10.670183669013943,51.41812900449658,-4.1952029940907245,1.0193319222750115,-9.061849234265598,8.662302953101289,1.8236427269686963,1.0700000000000003,-14.460309750935592,10.888749231083409,-5.0925764629069015,1.062547378484147,-13.581944627928358,0.0,0.0,1.0900000000000003,-13.581944627928356,0.0,-16.987429720283856,1.058024585421222,-15.087997256738458,25.253602948167043,-7.058402445807602,1.052269051326368,-15.281665463411002,9.618021073492002,6.198280247361517,1.0988722578015844,-15.008662606658305,3.7978505648875465,1.892915343371851,1.0548147918859718,-15.3349850185709,6.48112787756628,1.6999679678862378,1.0504946407149032,-15.399409115053135,12.984743101984066,5.578630369741298,1.0828165883736804,-16.32922854812862,15.323804018934869,4.982891385118043
100023,1,1.0494158141023713,0.0,-199.54187285483297,13.613736799682886,1.0449999999999997,-4.647157942888615,-19.97514263256914,-26.97714644169598,1.0099999999999998,-11.722462657870034,83.64104311875221,-1.3831427629444626,1.0183598783860743,-9.875373982238866,53.44484630527651,-4.360562773861471,1.0203736810473012,-8.366967408339558,6.542541495973353,1.3773771570470252,1.07,-13.578814423202749,9.939255461291282,-4.0935663740207815,1.0629768189532183,-12.737265667427966,0.0,0.0,1.0899999999999994,-12.737265667427968,0.0,-16.721695907460244,1.0063947543380243,-14.217756341343359,22.942605597179828,-7.666553053703687,1.083524200219232,-14.41536438193615,9.924292172260158,6.965884166512163,1.0576877832696043,-14.130836627249526,3.5416743392486296,1.821432517327871,1.0509209142524356,-14.444059063245456,6.249950860172853,1.5919136308565713,1.0510311960525616,-14.498347928969098,13.016507609630281,5.5922773433967095,1.0371782741042517,-15.345437373464762,15.023150753991217,5.041325756372892
100024,1,1.06,0.0,-246.2970006009713,18.553013695868138,1.0449999999999997,-5.300059377419518,-20.441978057820943,-34.54899869930892,0.9987537609754871,-13.648659666386846,97.97616862718375,-9.851104098450588,1.0160224724434361,-10.976269613324076,52.82104534832925,-4.309666879884606,0.998743503458147,-9.293428080932149,6.097729807350013,1.49451793776069,1.07,-14.913191227935899,11.829950370223003,-5.944878448077034,1.0594975853349409,-14.172977823481691,0.0,0.0,1.1128687677162723,-14.172977823481695,0.0,-17.72920685453004,1.0525870369999257,-15.832111538944268,33.449026608571046,-2.228685813244379,1.088037263342291,-15.932404453937071,8.370393061849429,5.05759674128106,1.0555365695742294,-15.561798686599952,3.700227106600778,1.9029739405375423,1.054834452150494,-15.785450829352321,6.665410539711729,1.7483044038588176,1.0510275834658922,-15.834353929799507,11.511643080119939,4.945742952940421,1.0327640708224528,-16.897310935364082,15.794778890638298,5.300261372697406
100025,1,1.06,0.0,-233.65816424176046,17.378288858468583,1.0449999999999997,-5.03364136439665,-18.906850260266417,-30.146683510829174,0.9940701083097571,-13.190738283338609,105.39288653647202,-9.468820307047112,1.0189913668998558,-10.305807777900917,45.81586427282895,-3.7381144490383456,1.0205766681236157,-8.744890414800457,6.845346893005228,1.4411256616853088,1.0700000000000003,-14.034650800040781,11.73138782202139,-3.596149492960663,1.0633154594779342,-13.165731062620495,0.0,0.0,1.0900000000000003,-13.165731062620495,0.0,-16.51214826514442,1.058944938160725,-14.645579299825151,26.087450458435086,-6.6262053739826925,1.0530526146634334,-14.842078349976575,9.522389453079995,6.136650980873775,1.0577059236753124,-14.582694824604308,3.8160034124347533,1.9625160406807254,1.0553212773727814,-14.875621670570291,6.624289852453671,1.7375186498239117,1.0675741680455049,-14.907114319471445,11.655816152512685,5.096677159746999,1.039174076676867,-15.692042396523862,13.969463451899173,4.687739413388982
100026,1,1.0999187074921293,0.0,-235.04989740800514,16.666926714064157,1.0450000000000002,-5.0007790353415364,-16.203734143527647,-32.110596030548926,1.0100000000000005,-12.44195897567879,88.24458751874604,-4.260018651171656,1.0165865721545702,-10.384093016342215,50.471798201622164,-4.117991903479634,1.0188271049976958,-8.83146406639956,6.558440439543915,1.380724303061875,1.0857307467598318,-14.438437970854979,11.919050991234679,-6.090909540569686,1.0599141956465568,-13.58810051305789,0.0,0.0,1.09,-13.58810051305789,0.0,-18.61681904357266,1.0005350980487002,-15.25099648097331,34.96764424891592,-3.2509301210372676,1.0480919366032109,-15.416120626688445,9.778230300248708,6.301526193493608,1.055245218885778,-15.063969733835266,3.6608896763517293,1.8827432621237534,1.0546857640793368,-15.313251701442374,6.6539510614830135,1.745298639077511,0.9985328039304561,-15.362270163135188,12.18006878251514,4.8927246291038,1.033871520659266,-16.313565939984926,15.06808955833668,5.0564058920592885
