sample_id,label,vm_pu_bus0,va_deg_bus0,p_mw_bus0,q_mvar_bus0,vm_pu_bus1,va_deg_bus1,p_mw_bus1,q_mvar_bus1,vm_pu_bus2,va_deg_bus2,p_mw_bus2,q_mvar_bus2,vm_pu_bus3,va_deg_bus3,p_mw_bus3,q_mvar_bus3,vm_pu_bus4,va_deg_bus4,p_mw_bus4,q_mvar_bus4,vm_pu_bus5,va_deg_bus5,p_mw_bus5,q_mvar_bus5,vm_pu_bus6,va_deg_bus6,p_mw_bus6,q_mvar_bus6,vm_pu_bus7,va_deg_bus7,p_mw_bus7,q_mvar_bus7,vm_pu_bus8,va_deg_bus8,p_mw_bus8,q_mvar_bus8,vm_pu_bus9,va_deg_bus9,p_mw_bus9,q_mvar_bus9,vm_pu_bus10,va_deg_bus10,p_mw_bus10,q_mvar_bus10,vm_pu_bus11,va_deg_bus11,p_mw_bus11,q_mvar_bus11,vm_pu_bus12,va_deg_bus12,p_mw_bus12,q_mvar_bus12,vm_pu_bus13,va_deg_bus13,p_mw_bus13,q_mvar_bus13
132,0,1.06,0.0,-248.6676713501782,19.5684605800348,1.0449999999999997,-5.3877197803492125,-15.14566271940092,-34.93547782661185,1.01,-13.74207727210752,102.94191951253764,-9.832356853423946,1.0174400082239765,-10.922231223968328,51.6818216351352,-4.216717664791368,1.0192486776317944,-9.26278854415508,7.210653684150174,1.5180323545579313,1.0700000000000005,-14.741412676615402,10.949201413310304,-5.485655052966202,1.0619954838193708,-13.892386288474205,0.0,0.0,1.09,-13.892386288474205,0.0,-17.328937063233525,1.05702045549077,-15.429690661736776,26.942928734160347,-6.067446962614014,1.052018893410955,-15.588550140263193,8.9079339776533,5.740668563376566,1.05761625567744,-15.28961653407293,3.3110341522469757,1.702817564012733,1.0553213310374543,-15.598339784067376,5.629779823393648,1.4766635602343925,1.049408524992954,-15.718848659427085,14.232750904052324,6.11481149951878,1.033355862628909,-16.68617441006517,16.80644329267045,5.63974607136592
101406,1,1.06,0.0,-233.84239490755533,16.396430044522535,1.045,-5.009677392918138,-16.812834304597885,-32.236453550674995,1.01,-12.563018440585234,90.41366631782047,-5.141581554535382,1.0057021024821384,-10.369199257768217,50.42786946435409,-3.7183063052408984,1.0186572682319868,-8.846764270166672,7.352373502619628,1.5478681058146613,1.0436254032858283,-14.546260615311832,11.432654349812827,-6.536667464029035,1.059751135058589,-13.63419483623746,0.0,0.0,1.0900000000000003,-13.634194836237459,0.0,-18.717719435786577,1.0528757546725955,-15.32924923808569,33.07831733893647,-2.4488381195383226,1.0776571332116867,-15.469666483104236,9.499130725535434,5.310642630886114,1.0556984202660649,-15.136695927340341,3.4580471042066847,1.7784242250205864,1.0543053830766353,-15.447501685784433,6.206177905077936,1.6278499423155282,1.0485970387694583,-15.547507882853218,14.906933633588437,6.404460375912066,1.0325662231309343,-16.452150716346093,15.23408716935566,5.112109788374383
4279,0,1.06,0.0,-245.11923083740217,18.45790460396608,1.0449999999999997,-5.272113832122706,-20.817944068442863,-33.920176049956964,1.0099999999999998,-13.604715064486529,101.14019095483732,-9.673075326073466,1.016379636286447,-10.939860749864536,54.46108810281922,-4.443477899602407,1.0185766831992005,-9.254037134035372,7.279340463223519,1.5324927290996904,1.0699999999999998,-14.709341984218865,9.87231691418529,-5.887176588418598,1.0602354476048388,-14.01668295837181,0.0,0.0,1.09,-14.01668295837181,0.0,-18.418031286247967,1.0538867899200988,-15.612229639037022,31.73849686728028,-3.243241207737693,1.0495764620302137,-15.726191904386695,8.321581922760998,5.362797239112645,1.055748110747059,-15.366553685048586,3.939927845123833,2.0262486060636817,1.0552247688761744,-15.570003066260083,5.967318919363521,1.5651984050789594,1.0500663668351016,-15.66725656303671,13.664662703803003,5.8707439764486935,1.034668008815795,-16.613290121135616,14.525791113719407,4.874426548227987
2398,0,1.06,0.0,-217.43376268654157,13.633580761057043,1.045,-4.609080633331489,-19.72560959495004,-27.589604804509683,1.0100000000000002,-11.566170669114111,81.80758994305617,-1.1639871514591285,1.0175086236241897,-9.790998554340048,49.058113725553824,-4.002649446227196,1.0196991582787116,-8.32594777212509,7.076580015171089,1.489806318983387,1.07,-13.65453841181901,10.443893563478127,-4.727006571515297,1.060799557667103,-12.887918392112462,0.0,0.0,1.09,-12.887918392112462,0.0,-18.06896516767403,1.0545099202157526,-14.494713755343822,31.70799574106502,-3.2853668647782968,1.0498523262524628,-14.629521106398936,8.746232026174539,5.636460639090252,1.0560109232715893,-14.285944584467815,3.818410902517712,1.963754178437675,1.0555430205369871,-14.49031932568754,6.14380569090099,1.6114900172855045,1.0513230880563331,-14.556776999422702,12.319493091031916,5.292819253924819,1.0358825879661009,-15.480504906288536,14.284123069523416,4.793329889101827
100712,1,1.0310645803811416,0.0,-264.08409931528695,19.438671674492568,1.0449999999999995,-5.256293601915772,-16.55344663702106,-33.26950173383559,1.0099999999999998,-13.707750488793444,106.51801901209586,-10.961906348512713,1.0181786536167543,-10.5965855104573,43.42808455935062,-3.5432956021227504,1.0197635110137482,-9.014269402069417,8.396465213175986,1.7676768869844146,1.07,-14.3488527861586,9.873887487933303,-4.711591947727591,1.061817991634972,-13.596600573629853,0.0,0.0,1.0900000000000003,-13.596600573629853,0.0,-17.438767594596086,1.0562653511418365,-15.151588365091099,27.722957003499772,-5.598196526124603,1.1021927670078695,-15.31381768325924,9.247797317656296,6.181926855263549,1.05638126877454,-14.98100301081992,3.9537852882808124,2.0333752911158456,1.0554605993201827,-15.1977738316131,6.016828793667457,1.5781846016176857,1.0507396462614638,-15.284843660980318,12.365100617563684,5.312413598656988,1.033576690225354,-16.335685088704338,16.7467907033205,5.619728423933054
3254,0,1.06,0.0,-234.8463191306848,16.274958487527794,1.045,-5.017422903303128,-17.54159172306818,-32.68141166719565,1.0100000000000005,-12.438334926502202,86.88678661788208,-4.121758169704119,1.0158519927343577,-10.4950853289664,51.54256962043415,-4.205356098738353,1.0181401127514442,-8.938432545005954,7.045029741987548,1.4831641562079056,1.07,-14.696052919585208,11.064944548546665,-7.764111082252715,1.059157180294123,-13.787142742025228,0.0,0.0,1.0900000000000003,-13.787142742025226,0.0,-19.085253181610028,1.052024774392925,-15.496351228969443,32.30090622314228,-2.852263229940263,1.0467577268209756,-15.678006800466925,10.305669949462128,6.641431745208919,1.0545453208853772,-15.323365746654774,3.6738612509709863,1.8894143576422169,1.0538752413012833,-15.614124996410998,6.756954315156577,1.7723158859427102,1.0490632802020103,-15.680860864238571,13.965832430466406,6.0001354145707495,1.0321453725957368,-16.612404383568993,15.343125893226244,5.148699964169879
101026,1,1.0853191739500225,0.0,-244.81332065059496,19.228298125201228,1.045,-5.26237533734848,-18.257166424683177,-33.96465637951241,1.01,-13.509777502294364,101.03390930097933,-9.336742021609638,1.0169190203143887,-10.78994903842455,48.938272039303584,-3.992871568060334,1.018703608502233,-9.181354219326051,8.477420174904552,1.7847200368220122,1.0699999999999998,-14.750387132952394,10.64282895307835,-6.409273810137357,1.0608864599975396,-13.88520371973585,0.0,0.0,1.090759602504668,-13.885203719735852,0.0,-19.71400446494289,1.0550115120714887,-15.489441663121935,30.946708911598165,-3.7338562525646957,1.0071826457716093,-15.626674468806923,7.866022478046123,5.829649967665484,1.0567416320071656,-15.319840500682217,3.5003274951773165,1.800168426091183,1.0540781011589047,-15.662818747527965,6.677806982926171,1.7515559299478412,0.9978504046795565,-15.73422222575628,14.663527987522347,6.712153709246568,1.0349547307712361,-16.574339557410237,14.55050693753114,4.882720448835954
2264,0,1.06,0.0,-237.81128029736013,17.126639314260032,1.0449999999999997,-5.102344301783749,-19.71896986650025,-32.686662018533234,1.0100000000000002,-13.094173226331852,97.00664909332792,-7.905681422215437,1.01650223328191,-10.574153973810432,48.1640836944315,-3.92970557339504,1.0186210325520866,-8.989086999017314,7.954857896823341,1.674706925647019,1.0699999999999996,-14.49647595146015,10.848038523748926,-5.842226440552143,1.0594860092855969,-13.782512151613949,0.0,0.0,1.0900000000000003,-13.78251215161395,0.0,-18.881776825830016,1.0523144478620108,-15.448905920497356,32.23931073466295,-2.898505595711736,1.0473761813929927,-15.587506537158566,9.790245083873174,6.30926905405159,1.0549807808013334,-15.173308206162266,3.510175891909853,1.8052333158393448,1.0558960246302254,-15.320947943237524,5.580879110610624,1.4638371437667177,1.0506383938590955,-15.425241256085842,12.09735524949278,5.197382255337644,1.03190679467135,-16.53248024796465,16.215882003521045,5.441571142121148
1941,0,1.06,0.0,-235.7963845315309,16.188649919950844,1.045,-5.0256145169101725,-19.285295680644357,-32.826905599876184,1.01,-12.4830511646906,86.70822735633509,-4.2549971210923765,1.0154744382866652,-10.58510776730892,52.967533193618806,-4.321618817052581,1.0177064103895217,-9.022322513195268,8.120503228355432,1.709579627022194,1.0700000000000005,-14.806016845317066,12.714872273175672,-7.546417388568791,1.059006406782275,-13.879923389089582,0.0,0.0,1.0900000000000003,-13.879923389089583,0.0,-19.17855044412181,1.0519052719179711,-15.59012111550668,33.85387911432548,-1.973609886863759,1.0475308467181164,-15.739611009257828,9.23511130505804,5.951516174370731,1.055317614079226,-15.393754390317056,3.27228649961566,1.682890199802344,1.0550778331031163,-15.661581918477582,5.775586243070308,1.514907867034836,1.0493185773770175,-15.764664231705869,14.304832350202505,6.145779824531452,1.0332276917866066,-16.64439248032144,14.508541967849055,4.86863824424465
763,0,1.06,0.0,-236.85164442454453,17.14555954878139,1.045,-5.081504056460412,-20.923449559638087,-31.92621905143725,1.0100000000000002,-13.18426087929934,99.12690118386404,-8.524655429889695,1.016958492120004,-10.542733940583794,47.60267244918776,-3.883900053385613,1.019034755438272,-8.950761278260364,6.730379000466854,1.4169218948351308,1.0700000000000005,-14.506184045898197,11.241557821208488,-5.948634233861327,1.060177556429009,-13.71100401767372,0.0,0.0,1.09,-13.71100401767372,0.0,-18.45385381344316,1.0535242059439736,-15.355439811484866,33.26142806731909,-2.371751597094594,1.0495828345833251,-15.4658492030468,8.148088840712944,5.250990586237229,1.0562724810741924,-15.112614791700214,3.37745117641731,1.7369748907289022,1.055758781754492,-15.338100104647486,5.271328353082964,1.3826435024479906,1.049516023188284,-15.4696179971022,14.582606419142934,6.265119794891042,1.034471270759094,-16.36920989340327,14.323391927477983,4.806507358214077
3176,0,1.06,0.0,-239.78874155114852,18.16229969149797,1.0449999999999997,-5.172769520107599,-17.50170675231814,-32.23167176651962,1.01,-13.33230242032722,100.75008272590424,-8.570883366702919,1.0180441057257346,-10.589672769705954,50.65032696436453,-4.132558057761962,1.0198214048535197,-8.975843817872484,7.668203767467588,1.6143586878879113,1.0699999999999998,-14.245734525167808,11.787621018052874,-3.815813825688753,1.0623991791473693,-13.470388104814791,0.0,0.0,1.09,-13.470388104814791,0.0,-17.079134106935925,1.0574982161725988,-14.961640244205944,28.24979494594598,-5.35125228381386,1.052130731290966,-15.127735366645645,9.0952515387319,5.861384324960554,1.0572341406165764,-14.830222352473216,3.790835543119755,1.949572565033023,1.0565046462846297,-15.03048867444543,5.567375039000751,1.4602950921969224,1.05207858668485,-15.109527152762537,12.800326120450706,5.49939937026771,1.0398475437430803,-15.876416059566983,12.73604788352327,4.273841571652113
3045,0,1.06,0.0,-238.31929668619185,17.28360581130035,1.045,-5.116988887065046,-17.05964046849273,-32.91345095499736,1.01,-12.894726961020412,93.53300644084396,-6.313961646274919,1.0167579988034126,-10.567847315880432,49.63189946065037,-4.049464600345949,1.0187272516131451,-8.99751041526908,7.516673318590989,1.5824575407559962,1.0700000000000005,-14.639220733578712,10.713965978268732,-6.9792984999422885,1.0605666381598022,-13.728987275604643,0.0,0.0,1.09,-13.728987275604643,0.0,-18.213093616699183,1.0544623782204476,-15.367941591979925,29.699501642365107,-4.413665293436655,1.0495073956436909,-15.534646723135952,9.316655192565264,6.004066679653164,1.0560440964017546,-15.221799853370529,3.607681388408082,1.8553789997527304,1.0547514405525829,-15.52255260600528,5.765936265738134,1.5123767254395162,1.0484573523863152,-15.646932686908787,14.908756503405783,6.405243534796561,1.0316052866248206,-16.615753417650765,16.68898859409731,5.600331742985674
3064,0,1.06,0.0,-246.10837999078183,18.73596525421881,1.0449999999999997,-5.310410625995529,-16.10271574446627,-34.68723410655332,1.01,-13.452035407440713,99.08475510681882,-8.556465421171556,1.01684605649337,-10.849149848146505,50.59003690702925,-4.127638994506569,1.018634404657352,-9.233493583712509,8.203608129628236,1.727075395711207,1.07,-14.858330794216776,12.199959468100417,-6.151012225716531,1.0611278973063252,-13.9315582064734,0.0,0.0,1.09,-13.931558206473396,0.0,-17.865791618566945,1.0555596308979205,-15.52819835908874,30.76096604024127,-3.860356001787928,1.051332738486214,-15.669902974515251,8.058710863332095,5.19339144525847,1.0570973091046327,-15.395488339049416,3.5060546470023723,1.803113818458371,1.0541225521967257,-15.760916454916824,6.928261978324912,1.8172490434950528,1.050100897178832,-15.805035130506328,13.731122049821977,5.899296880664252,1.0358428280216458,-16.613908510300792,14.377561313555873,4.824685004548954
101,0,1.06,0.0,-246.20800157790376,19.14123370618647,1.045,-5.318055518960179,-19.819226272041952,-33.68008042448139,1.01,-13.850280641517406,105.23796878223098,-10.890620589293714,1.01727521653606,-10.936276199069155,54.640151716153696,-4.458087692322163,1.0194173802768232,-9.220777432012802,6.520283226778702,1.372691205637622,1.0699999999999998,-14.47091302170983,9.89717248940957,-3.981242864402052,1.0614421314065403,-13.866719530895558,0.0,0.0,1.0900000000000003,-13.866719530895557,0.0,-17.67134644727274,1.0558896030796885,-15.384861807629076,29.854913008343004,-4.383440463316944,1.0518687269882878,-15.471442779054009,7.665343954319695,4.939888326117142,1.0574396353259687,-15.099627230304828,3.375805902850061,1.7361287500371674,1.0556941610390047,-15.311017491165636,6.054718106400259,1.5881227820066286,1.0513576369961144,-15.391633431157224,12.011646445831133,5.160559213764493,1.035117061942231,-16.431803440094384,15.549435345583731,5.217931324021393
101237,1,1.0964221337281759,0.0,-211.04649682386065,15.293771494526407,1.0449999999999997,-4.847514924181449,-18.72376052378581,-28.705798014661774,1.0554115292697008,-12.488693486629268,103.09126545239795,-5.325875066475688,1.018876337824679,-10.037425132841836,45.76715703834866,-3.7341404278150563,0.9953866830370655,-8.549569499522242,7.4552195084271835,1.7681061171033607,1.055950045642502,-13.871726993800067,12.21919486060288,-4.103208427652945,1.0633594341153128,-12.927708800026382,0.0,0.0,1.09,-12.927708800026382,0.0,-16.484937163956502,1.059123263634089,-14.422836404967924,26.511129246199573,-6.394972698189498,1.054108078369143,-14.593148717883167,8.58560455182149,5.532945155618293,1.0589849295013216,-14.346023705786305,3.019876601124963,1.5530793948642696,1.0555556914125452,-14.709754253310344,5.589312709933722,1.466049235392454,1.0498971414893254,-14.819508981860599,14.965327208896639,6.429547986044483,1.0374675713495223,-15.576097852561686,14.651499794457607,4.91661066928107
1371,0,1.06,0.0,-228.3980495234934,15.3707181955361,1.0450000000000002,-4.86584823396082,-17.975631791713155,-30.66730237695475,1.0100000000000002,-12.057471936550316,83.89501314524738,-2.5116099632202875,1.0165644918649308,-10.248637603982203,52.53099631878558,-4.28600179170008,1.0188442595821268,-8.713686608646821,6.549661698788867,1.378876147113445,1.07,-14.313270373811484,11.928023554023554,-6.204160093375784,1.0601933277670446,-13.422490228113046,0.0,0.0,1.09,-13.422490228113045,0.0,-18.44409465451108,1.0537737663184783,-15.068792894499072,31.003929690008817,-3.652064781238032,1.0484662422156508,-15.248135684260868,10.127389672449311,6.526540011134003,1.05577967234195,-14.903103924746969,3.293583898941137,1.693843148026872,1.054860240058498,-15.17898044518894,6.36461330930635,1.669406769654124,1.0503455505142731,-15.24403879007178,13.105516939909933,5.630518388998347,1.034408128633327,-16.1398821770118,14.789156340645633,4.962804141156255
625,0,1.06,0.0,-232.47777981584176,15.853790068040292,1.0450000000000002,-4.965067994957706,-15.86340199661932,-32.45470153894441,1.0100000000000002,-12.172956331798488,83.94432086520305,-2.878291627211091,1.015974499511082,-10.359742269441131,50.66219095062762,-4.133526039904762,1.0181691319317974,-8.842543104593046,8.323127454454124,1.7522373588324456,1.07,-14.498949358635835,10.953735899340074,-7.340493686118144,1.0592099317094728,-13.630145188180034,0.0,0.0,1.09,-13.630145188180034,0.0,-19.052611090930867,1.0520545782202388,-15.328276502576765,33.56879597404844,-2.1399981070815244,1.04751612214097,-15.474549597022738,9.50166609106327,6.12329592535189,1.0554565729412355,-15.101239330258933,3.096550434698514,1.5925116521306606,1.0549765039592554,-15.36654445272918,5.64664996488446,1.4810885153795257,1.0487010048291645,-15.488930020897405,15.1446314937088,6.506582419519347,1.0331583820093453,-16.37042410568639,14.412539451377938,4.836422634690578
3916,0,1.06,0.0,-220.8238246182839,14.59315515103399,1.045,-4.711785087960667,-18.72532512985643,-28.0610851576096,1.01,-12.0956224969564,90.45453399620168,-4.110734475407881,1.0184896238666885,-9.783352980227429,41.06616440648661,-3.350586635675686,1.020108383459417,-8.36334559441663,8.393799015011894,1.7671155821077669,1.0699999999999998,-13.736530101202218,11.8004224710416,-4.338457826342719,1.061818680635298,-12.848027076642882,0.0,0.0,1.09,-12.848027076642884,0.0,-17.438341247530715,1.0561497252033043,-14.437165506426082,29.933451564472733,-4.3496842609188135,1.050955522245336,-14.60750516329514,9.265812757974343,5.971301555139014,1.056806608914004,-14.307158513394592,3.5961806931438787,1.8494643564740016,1.0550940816446543,-14.586751001787365,6.742692214625322,1.7685750071148405,1.0518924633221038,-14.61376043852789,11.702140191553184,5.027586156370994,1.0368910467706365,-15.481384995698807,14.440596525581242,4.845837760262157
